,0,1,2,0,1,2,3,4,5,6,0,0,1,2
7580,Both perform,-3,93,101,207,16,5.333333333333333,194,137.74,21,90,Both perform,90,1
7581,Buyer's breach - enforced performance,-137,-29,168,104,47,11.75,139,13.9,55,-166,Buyer's breach - deposit remedy,-35.25,0
7582,Both perform,63,-63,177,200,23,11.5,114,2.28,78,0,Both perform,0,1
7583,Both perform,-119,2,197,110,30,10.0,199,145.27,7,-117,Buyer's breach - judicial remedy,-7,0
7584,Both perform,164,-83,145,249,23,11.5,62,47.12,77,81,Both perform,81,1
7585,Both perform,17,-51,173,171,32,16.0,122,113.46,15,-34,Buyer's breach - judicial remedy,-15,0
7586,Both perform,9,89,96,219,25,12.5,185,59.2,81,98,Both perform,98,1
7587,Both perform,50,93,90,246,13,6.5,183,32.94,39,143,Both perform,143,1
7588,Buyer's breach - enforced performance,-177,-2,151,103,39,39.0,149,19.37,92,-179,Buyer's breach - deposit remedy,0.0,0
7589,Both perform,14,-50,149,147,34,11.333333333333334,99,56.43,17,-36,Buyer's breach - judicial remedy,-17,0
7590,Both perform,166,-124,186,240,12,6.0,62,44.64,15,42,Both perform,42,1
7591,Both perform,-23,8,155,185,45,11.25,163,32.6,91,-15,Both perform,-15,1
7592,Both perform,-80,-6,145,107,48,24.0,139,137.61,68,-86,Buyer's breach - deposit remedy,-24.0,0
7593,Both perform,74,-71,190,230,37,37.0,119,40.46,87,3,Both perform,3,1
7594,Both perform,45,-82,145,147,39,9.75,63,27.72,44,-37,Buyer's breach - deposit remedy,-29.25,0
7595,Both perform,115,-113,170,200,28,28.0,57,28.5,37,2,Both perform,2,1
7596,Both perform,-49,-13,183,157,36,36.0,170,168.3,100,-62,Buyer's breach - deposit remedy,0.0,0
7597,Seller's breach - deposit remedy,21.30666666666667,-32.64,194,114,17,5.666666666666667,102,32.64,54,-11.333333333333332,Buyer's breach - deposit remedy,-11.333333333333329,0
7598,Both perform,37,25,105,215,48,24.0,130,98.8,80,62,Both perform,62,1
7599,Both perform,127,-123,176,190,10,10.0,53,12.19,55,4,Both perform,4,1
7600,Both perform,-52,-5,155,125,27,9.0,150,85.5,9,-57,Buyer's breach - judicial remedy,-9,0
7601,Both perform,26,59,109,229,35,35.0,168,141.12,1,85,Both perform,85,1
7602,Both perform,2,31,161,217,23,5.75,192,90.24,25,33,Both perform,33,1
7603,Both perform,-51,15,120,109,25,8.333333333333334,135,6.75,77,-36,Buyer's breach - deposit remedy,-16.666666666666664,0
7604,Both perform,18,-59,135,128,34,34.0,76,3.8,15,-41,Buyer's breach - deposit remedy,0.0,0
7605,Both perform,-60,91,100,168,37,37.0,191,124.15,71,31,Both perform,31,1
7606,Both perform,40,-38,170,204,32,32.0,132,25.08,78,2,Both perform,2,1
7607,Both perform,97,-101,159,188,33,16.5,58,38.28,47,-4,Both perform,-4,1
7608,Both perform,-97,45,104,101,49,16.333333333333332,149,89.4,11,-52,Buyer's breach - judicial remedy,-11,0
7609,Both perform,-64,20,140,141,45,22.5,160,158.4,34,-44,Buyer's breach - deposit remedy,-22.5,0
7610,Both perform,86,-120,197,197,34,11.333333333333334,77,49.28,45,-34,Buyer's breach - deposit remedy,-22.666666666666657,0
7611,Buyer's breach - enforced performance,-58,-28,178,104,11,5.5,150,28.5,1,-86,Buyer's breach - judicial remedy,-1,0
7612,Both perform,48,-22,152,210,32,8.0,130,101.4,94,26,Both perform,26,1
7613,Both perform,21,-6,176,212,21,21.0,170,166.6,25,15,Both perform,15,1
7614,Both perform,63,33,106,241,39,9.75,139,1.39,98,96,Both perform,96,1
7615,Seller's breach - deposit remedy,3.4299999999999997,-23.43,125,114,40,20.0,71,23.43,15,-20.0,Buyer's breach - judicial remedy,-15,0
7616,Both perform,-54,76,91,137,24,24.0,167,38.41,88,22,Both perform,22,1
7617,Both perform,-61,87,113,158,19,9.5,200,66.0,97,26,Both perform,26,1
7618,Both perform,46,49,100,214,19,6.333333333333333,149,99.83,10,95,Both perform,95,1
7619,Both perform,-15,-40,128,108,35,11.666666666666666,88,14.96,20,-55,Buyer's breach - judicial remedy,-20,0
7620,Both perform,0,-20,163,191,48,12.0,143,1.43,3,-20,Buyer's breach - judicial remedy,-3,0
7621,Both perform,82,-55,133,177,17,8.5,78,60.84,49,27,Both perform,27,1
7622,Both perform,-14,54,140,230,50,25.0,194,122.22,34,40,Both perform,40,1
7623,Both perform,113,-34,115,204,10,5.0,81,1.62,85,79,Both perform,79,1
7624,Both perform,107,-94,176,203,14,7.0,82,62.32,96,13,Both perform,13,1
7625,Both perform,-35,-20,138,119,36,12.0,118,103.84,96,-55,Buyer's breach - deposit remedy,-24.0,0
7626,Buyer's breach - enforced performance,-147,-1,185,106,41,20.5,184,1.84,28,-148,Buyer's breach - deposit remedy,-20.5,0
7627,Seller's breach - deposit remedy,38.19,-61.44,183,162,31,7.75,96,61.44,66,-23.25,Buyer's breach - deposit remedy,-23.25,0
7628,Both perform,-29,-54,198,149,34,17.0,144,122.4,50,-83,Buyer's breach - deposit remedy,-17.0,0
7629,Both perform,118,-25,92,213,28,14.0,67,65.66,54,93,Both perform,93,1
7630,Both perform,-25,35,123,175,42,10.5,158,15.8,59,10,Both perform,10,1
7631,Seller's breach - deposit remedy,0.9733333333333363,-29.64,198,111,43,14.333333333333334,114,29.64,76,-28.666666666666664,Buyer's breach - deposit remedy,-28.666666666666664,0
7632,Both perform,147,-58,131,230,10,5.0,73,40.15,91,89,Both perform,89,1
7633,Buyer's breach - enforced performance,-98,-12,137,109,44,14.666666666666666,125,12.5,38,-110,Buyer's breach - deposit remedy,-29.333333333333336,0
7634,Both perform,61,-105,199,194,39,39.0,94,29.14,68,-44,Buyer's breach - deposit remedy,0.0,0
7635,Both perform,-72,69,118,159,44,44.0,187,129.03,29,-3,Buyer's breach - deposit remedy,0.0,0
7636,Seller's breach - deposit remedy,30.74,-30.74,137,110,33,33.0,53,30.74,42,0.0,Buyer's breach - deposit remedy,0.0,0
7637,Seller's breach - deposit remedy,24.346666666666664,-53.68,195,162,44,14.666666666666666,122,53.68,17,-29.333333333333336,Buyer's breach - judicial remedy,-17,0
7638,Both perform,-93,62,112,120,39,19.5,174,5.22,100,-31,Buyer's breach - deposit remedy,-19.5,0
7639,Both perform,-19,58,116,171,16,5.333333333333333,174,137.46,45,39,Both perform,39,1
7640,Both perform,-16,9,110,113,10,3.3333333333333335,119,45.22,87,-7,Buyer's breach - deposit remedy,-6.666666666666664,0
7641,Both perform,58,-91,177,188,44,44.0,86,22.36,40,-33,Buyer's breach - deposit remedy,0.0,0
7642,Both perform,155,-53,107,232,23,11.5,54,25.38,55,102,Both perform,102,1
7643,Both perform,91,-59,142,206,32,8.0,83,65.57,89,32,Both perform,32,1
7644,Both perform,-6,27,125,158,12,6.0,152,148.96,41,21,Both perform,21,1
7645,Both perform,81,-9,91,208,45,15.0,82,56.58,25,72,Both perform,72,1
7646,Both perform,116,-93,157,221,41,13.666666666666666,64,9.6,18,23,Both perform,23,1
7647,Both perform,63,-115,192,152,12,12.0,77,37.73,23,-52,Buyer's breach - deposit remedy,0.0,0
7648,Seller's breach - deposit remedy,19.18,-19.18,157,188,48,48.0,137,19.18,73,0.0,Buyer's breach - deposit remedy,0.0,0
7649,Both perform,-133,0,199,103,37,9.25,199,197.01,44,-133,Buyer's breach - deposit remedy,-27.75,0
7650,Both perform,66,-34,193,250,25,8.333333333333334,159,82.68,27,32,Both perform,32,1
7651,Buyer's breach - enforced performance,-65,30,158,163,34,34.0,188,41.36,6,-35,Buyer's breach - deposit remedy,0.0,0
7652,Both perform,47,-20,152,209,30,30.0,132,40.92,18,27,Both perform,27,1
7653,Both perform,-94,44,133,128,45,11.25,177,88.5,57,-50,Buyer's breach - deposit remedy,-33.75,0
7654,Both perform,-54,69,125,185,45,45.0,194,143.56,83,15,Both perform,15,1
7655,Seller's breach - deposit remedy,50.22,-50.22,190,132,11,11.0,81,50.22,77,0.0,Buyer's breach - deposit remedy,0.0,0
7656,Both perform,11,29,135,185,10,3.3333333333333335,164,88.56,41,40,Both perform,40,1
7657,Both perform,25,44,109,193,15,15.0,153,110.16,53,69,Both perform,69,1
7658,Both perform,-49,49,124,170,46,15.333333333333334,173,134.94,49,0,Both perform,0,1
7659,Both perform,88,-32,149,215,10,3.3333333333333335,117,93.6,22,56,Both perform,56,1
7660,Both perform,-11,-10,193,185,13,13.0,183,53.07,43,-21,Buyer's breach - deposit remedy,0.0,0
7661,Both perform,-98,-27,197,120,48,24.0,170,127.5,72,-125,Buyer's breach - deposit remedy,-24.0,0
7662,Both perform,112,-27,116,220,19,19.0,89,87.22,24,85,Both perform,85,1
7663,Both perform,135,-128,190,234,37,18.5,62,3.1,56,7,Both perform,7,1
7664,Both perform,-99,79,120,145,45,45.0,199,3.98,3,-20,Buyer's breach - deposit remedy,0.0,0
7665,Both perform,-59,41,121,145,42,42.0,162,14.58,37,-18,Buyer's breach - deposit remedy,0.0,0
7666,Both perform,84,-51,134,179,12,12.0,83,13.28,91,33,Both perform,33,1
7667,Both perform,29,86,91,221,15,15.0,177,143.37,43,115,Both perform,115,1
7668,Both perform,-59,12,150,145,42,10.5,162,82.62,5,-47,Buyer's breach - judicial remedy,-5,0
7669,Seller's breach - deposit remedy,20.01,-20.01,198,103,31,31.0,87,20.01,49,0.0,Buyer's breach - deposit remedy,0.0,0
7670,Both perform,73,42,93,236,28,14.0,135,106.65,71,115,Both perform,115,1
7671,Both perform,116,-110,200,236,30,15.0,90,9.9,76,6,Both perform,6,1
7672,Both perform,12,49,139,243,43,10.75,188,112.8,24,61,Both perform,61,1
7673,Buyer's breach - enforced performance,-102,-13,161,141,21,21.0,148,8.88,74,-115,Buyer's breach - deposit remedy,0.0,0
7674,Both perform,101,-40,129,208,18,18.0,89,54.29,81,61,Both perform,61,1
7675,Both perform,-20,-51,152,121,40,10.0,101,60.6,10,-71,Buyer's breach - judicial remedy,-10,0
7676,Both perform,119,-37,143,249,24,12.0,106,28.62,51,82,Both perform,82,1
7677,Buyer's breach - enforced performance,-162,-4,158,124,46,46.0,154,40.04,86,-166,Buyer's breach - deposit remedy,0.0,0
7678,Both perform,-86,33,167,153,39,9.75,200,20.0,69,-53,Buyer's breach - deposit remedy,-29.25,0
7679,Both perform,-62,47,149,167,33,8.25,196,49.0,41,-15,Both perform,-15,1
7680,Both perform,-101,52,112,111,48,16.0,164,100.04,69,-49,Seller's breach - deposit remedy,-32.0,0
7681,Both perform,52,-41,169,191,11,11.0,128,98.56,38,11,Both perform,11,1
7682,Buyer's breach - enforced performance,-204,79,111,111,34,34.0,190,110.2,91,-125,Buyer's breach - deposit remedy,0.0,0
7683,Both perform,138,-34,93,224,27,9.0,59,49.56,77,104,Both perform,104,1
7684,Both perform,9,2,109,160,40,20.0,111,38.85,47,11,Both perform,11,1
7685,Both perform,-14,-31,166,163,42,14.0,135,125.55,32,-45,Seller's breach - deposit remedy,-28.0,0
7686,Both perform,-94,52,119,119,42,21.0,171,75.24,22,-42,Buyer's breach - deposit remedy,-21.0,0
7687,Both perform,0,18,135,198,45,15.0,153,151.47,63,18,Both perform,18,1
7688,Both perform,64,-66,123,145,24,24.0,57,9.69,44,-2,Buyer's breach - deposit remedy,0.0,0
7689,Both perform,69,-22,97,162,18,9.0,75,0.75,64,47,Both perform,47,1
7690,Both perform,140,-113,191,247,29,14.5,78,42.12,15,27,Both perform,27,1
7691,Both perform,-29,-14,116,113,40,20.0,102,69.36,93,-43,Buyer's breach - deposit remedy,-20.0,0
7692,Both perform,41,-80,182,168,25,25.0,102,25.5,21,-39,Buyer's breach - deposit remedy,0.0,0
7693,Both perform,-134,70,125,103,42,10.5,195,111.15,85,-64,Buyer's breach - deposit remedy,-31.5,0
7694,Both perform,-30,2,186,190,32,8.0,188,109.04,8,-28,Buyer's breach - judicial remedy,-8,0
7695,Both perform,54,-103,189,167,27,6.75,86,11.18,31,-49,Buyer's breach - deposit remedy,-20.25,0
7696,Both perform,55,-66,176,187,22,11.0,110,69.3,72,-11,Buyer's breach - deposit remedy,-11.0,0
7697,Both perform,-68,36,135,123,20,10.0,171,124.83,20,-32,Buyer's breach - deposit remedy,-9.999999999999986,0
7698,Both perform,-109,19,179,119,30,7.5,198,112.86,37,-90,Seller's breach - deposit remedy,-22.5,0
7699,Both perform,31,40,143,249,35,17.5,183,75.03,48,71,Both perform,71,1
7700,Both perform,123,-110,198,231,20,6.666666666666667,88,34.32,24,13,Both perform,13,1
7701,Both perform,126,-31,121,237,21,5.25,90,30.6,8,95,Both perform,95,1
7702,Both perform,49,-45,106,149,39,13.0,61,18.91,53,4,Both perform,4,1
7703,Both perform,100,-37,134,210,13,3.25,97,24.25,8,63,Both perform,63,1
7704,Both perform,46,-21,144,215,46,11.5,123,43.05,52,25,Both perform,25,1
7705,Both perform,3,13,182,228,30,7.5,195,140.4,42,16,Both perform,16,1
7706,Both perform,82,-82,144,170,26,13.0,62,23.56,31,0,Both perform,0,1
7707,Both perform,48,32,122,244,42,42.0,154,55.44,26,80,Both perform,80,1
7708,Both perform,77,-60,126,164,21,21.0,66,40.26,20,17,Both perform,17,1
7709,Both perform,10,-55,181,167,31,31.0,126,117.18,63,-45,Buyer's breach - deposit remedy,0.0,0
7710,Both perform,-43,22,151,157,27,13.5,173,143.59,35,-21,Buyer's breach - deposit remedy,-13.5,0
7711,Both perform,66,-33,166,213,14,7.0,133,95.76,40,33,Both perform,33,1
7712,Both perform,22,-52,190,202,42,14.0,138,75.9,55,-30,Buyer's breach - deposit remedy,-28.0,0
7713,Both perform,-8,27,120,156,17,5.666666666666667,147,130.83,66,19,Both perform,19,1
7714,Both perform,-37,-9,181,177,42,21.0,172,80.84,18,-46,Buyer's breach - judicial remedy,-18,0
7715,Seller's breach - deposit remedy,83.2,-83.2,188,127,17,17.0,104,83.2,52,0.0,Buyer's breach - deposit remedy,0.0,0
7716,Both perform,98,13,104,238,23,7.666666666666667,117,35.1,93,111,Both perform,111,1
7717,Both perform,-84,102,91,151,42,42.0,193,79.13,5,18,Both perform,18,1
7718,Seller's breach - deposit remedy,51.66333333333333,-66.33,179,121,22,7.333333333333333,99,66.33,98,-14.666666666666671,Buyer's breach - deposit remedy,-14.666666666666671,0
7719,Both perform,-17,2,132,147,30,10.0,134,29.48,3,-15,Buyer's breach - judicial remedy,-3,0
7720,Both perform,42,29,153,243,19,6.333333333333333,182,96.46,63,71,Both perform,71,1
7721,Both perform,-50,34,147,146,15,5.0,181,83.26,18,-16,Buyer's breach - deposit remedy,-10.0,0
7722,Both perform,-14,28,124,175,37,37.0,152,79.04,89,14,Both perform,14,1
7723,Both perform,103,-84,175,218,24,12.0,91,38.22,85,19,Both perform,19,1
7724,Both perform,118,-103,156,200,29,9.666666666666666,53,33.92,7,15,Both perform,15,1
7725,Seller's breach - deposit remedy,47.6,-47.6,175,155,50,50.0,68,47.6,59,0.0,Buyer's breach - deposit remedy,0.0,0
7726,Both perform,44,-69,197,210,38,38.0,128,87.04,14,-25,Buyer's breach - deposit remedy,0.0,0
7727,Both perform,-64,52,93,100,19,9.5,145,98.6,87,-12,Buyer's breach - deposit remedy,-9.5,0
7728,Both perform,-108,92,104,118,30,15.0,196,98.0,43,-16,Buyer's breach - deposit remedy,-15.0,0
7729,Both perform,46,-12,160,243,49,16.333333333333332,148,60.68,28,34,Both perform,34,1
7730,Both perform,102,-61,131,197,25,6.25,70,7.0,96,41,Both perform,41,1
7731,Both perform,64,-134,184,153,39,13.0,50,33.5,65,-70,Buyer's breach - deposit remedy,-26.0,0
7732,Both perform,3,-66,188,173,48,24.0,122,118.34,73,-63,Buyer's breach - deposit remedy,-24.0,0
7733,Both perform,-47,78,101,166,34,11.333333333333334,179,107.4,90,31,Both perform,31,1
7734,Both perform,37,32,134,219,16,16.0,166,43.16,19,69,Both perform,69,1
7735,Both perform,25,-44,165,188,42,21.0,121,15.73,20,-19,Both perform,-19,1
7736,Both perform,54,5,90,172,23,23.0,95,67.45,21,59,Both perform,59,1
7737,Both perform,-7,-22,122,139,46,23.0,100,91.0,100,-29,Buyer's breach - deposit remedy,-23.0,0
7738,Both perform,87,-72,176,201,10,3.3333333333333335,104,13.52,55,15,Both perform,15,1
7739,Both perform,0,58,104,207,45,15.0,162,61.56,22,58,Both perform,58,1
7740,Both perform,123,-55,136,219,15,15.0,81,51.84,75,68,Both perform,68,1
7741,Both perform,64,-88,158,181,47,15.666666666666666,70,11.2,26,-24,Both perform,-24,1
7742,Seller's breach - judicial remedy,0,-71.5,200,114,45,22.5,97,11.64,49,-71.5,Buyer's breach - deposit remedy,-22.5,0
7743,Both perform,115,-115,196,240,44,44.0,81,68.04,39,0,Buyer's breach - deposit remedy,0.0,0
7744,Both perform,-15,-6,147,173,47,23.5,141,70.5,10,-21,Buyer's breach - judicial remedy,-10,0
7745,Seller's breach - deposit remedy,60.78,-77.28,193,119,22,5.5,112,77.28,42,-16.5,Buyer's breach - deposit remedy,-16.5,0
7746,Both perform,7,-16,98,120,31,10.333333333333334,82,13.94,82,-9,Both perform,-9,1
7747,Both perform,51,-91,167,173,46,11.5,76,7.6,54,-40,Buyer's breach - deposit remedy,-34.5,0
7748,Both perform,-65,56,143,160,26,6.5,199,61.69,42,-9,Both perform,-9,1
7749,Both perform,-65,-2,183,162,46,23.0,181,59.73,78,-67,Buyer's breach - deposit remedy,-22.999999999999993,0
7750,Both perform,107,17,97,233,12,4.0,114,44.46,52,124,Both perform,124,1
7751,Buyer's breach - enforced performance,-55,-61,193,158,46,46.0,132,11.88,35,-116,Buyer's breach - deposit remedy,0.0,0
7752,Both perform,0,26,123,184,35,35.0,149,5.96,16,26,Both perform,26,1
7753,Both perform,-47,-7,164,148,38,38.0,157,84.78,9,-54,Buyer's breach - deposit remedy,0.0,0
7754,Buyer's breach - enforced performance,-126,-27,162,111,45,22.5,135,25.65,57,-153,Buyer's breach - deposit remedy,-22.5,0
7755,Both perform,80,-27,153,242,36,12.0,126,51.66,87,53,Both perform,53,1
7756,Seller's breach - deposit remedy,79.52,-85.02,197,181,11,5.5,109,85.02,4,-5.5,Buyer's breach - judicial remedy,-4,0
7757,Both perform,75,-85,150,177,37,18.5,65,24.7,94,-10,Both perform,-10,1
7758,Both perform,89,-49,156,232,36,12.0,107,101.65,71,40,Both perform,40,1
7759,Both perform,-54,8,163,161,44,22.0,171,49.59,97,-46,Buyer's breach - deposit remedy,-22.0,0
7760,Both perform,126,-137,192,198,17,4.25,55,25.3,49,-11,Both perform,-11,1
7761,Both perform,43,-50,180,210,37,18.5,130,29.9,78,-7,Both perform,-7,1
7762,Both perform,-14,-7,189,202,34,34.0,182,121.94,73,-21,Buyer's breach - deposit remedy,0.0,0
7763,Both perform,101,-90,166,187,10,10.0,76,62.32,19,11,Both perform,11,1
7764,Both perform,8,11,161,213,33,16.5,172,51.6,81,19,Both perform,19,1
7765,Both perform,-37,4,161,145,17,8.5,165,125.4,94,-33,Buyer's breach - deposit remedy,-8.5,0
7766,Both perform,33,33,147,238,25,8.333333333333334,180,27.0,73,66,Both perform,66,1
7767,Both perform,-65,-2,179,159,47,11.75,177,60.18,33,-67,Buyer's breach - judicial remedy,-33,0
7768,Both perform,66,6,126,239,41,10.25,132,118.8,43,72,Both perform,72,1
7769,Both perform,79,-65,198,231,19,4.75,133,7.98,90,14,Both perform,14,1
7770,Both perform,53,-20,109,187,45,15.0,89,86.33,32,33,Both perform,33,1
7771,Both perform,38,-38,147,165,18,6.0,109,17.44,7,0,Both perform,0,1
7772,Both perform,-67,28,124,102,17,5.666666666666667,152,89.68,84,-39,Buyer's breach - deposit remedy,-11.333333333333329,0
7773,Both perform,-78,40,116,100,22,5.5,156,9.36,86,-38,Buyer's breach - deposit remedy,-16.5,0
7774,Both perform,109,-85,192,247,31,31.0,107,75.97,4,24,Both perform,24,1
7775,Both perform,-45,24,161,178,38,38.0,185,79.55,49,-21,Buyer's breach - deposit remedy,0.0,0
7776,Both perform,78,-11,148,250,35,11.666666666666666,137,24.66,85,67,Both perform,67,1
7777,Both perform,-10,-27,160,159,36,18.0,133,59.85,46,-37,Buyer's breach - deposit remedy,-17.999999999999993,0
7778,Both perform,-34,-22,176,152,32,10.666666666666666,154,67.76,44,-56,Buyer's breach - deposit remedy,-21.33333333333333,0
7779,Both perform,-69,58,101,118,28,14.0,159,124.02,12,-11,Both perform,-11,1
7780,Seller's breach - deposit remedy,32.88,-32.88,180,125,15,15.0,137,32.88,84,0.0,Buyer's breach - deposit remedy,0.0,0
7781,Both perform,84,-119,181,187,41,20.5,62,57.66,98,-35,Buyer's breach - deposit remedy,-20.5,0
7782,Both perform,6,41,140,226,39,39.0,181,108.6,27,47,Both perform,47,1
7783,Both perform,18,5,189,244,32,8.0,194,145.5,79,23,Both perform,23,1
7784,Both perform,22,75,90,201,14,4.666666666666667,165,84.15,26,97,Both perform,97,1
7785,Both perform,-30,-64,183,132,43,14.333333333333334,119,113.05,24,-94,Buyer's breach - judicial remedy,-24,0
7786,Both perform,16,8,106,178,48,16.0,114,41.04,7,24,Both perform,24,1
7787,Both perform,-3,75,112,196,12,6.0,187,29.92,100,72,Both perform,72,1
7788,Both perform,-4,5,135,163,27,27.0,140,127.4,30,1,Both perform,1,1
7789,Both perform,2,-42,191,173,22,7.333333333333333,149,128.14,64,-40,Buyer's breach - deposit remedy,-14.666666666666657,0
7790,Both perform,-55,-5,156,139,43,43.0,151,125.33,61,-60,Buyer's breach - deposit remedy,0.0,0
